open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
720.1933,722.631,696.5635,697.8454,3432377.41,000688.SH,2024-01-30,NA,NA,CNY
693.8467,699.6704,681.3837,684.8518,4010582.8,000688.SH,2024-01-31,NA,NA,CNY
680.7177,704.6597,678.9651,690.0051,3534587.57,000688.SH,2024-02-01,NA,NA,CNY
693.0199,694.7458,653.6205,673.4071,4216346.29,000688.SH,2024-02-02,NA,NA,CNY
675.3958,687.6212,635.7395,676.7932,5453440.75,000688.SH,2024-02-05,NA,NA,CNY
675.4531,721.377,665.6321,720.7998,5198761.1,000688.SH,2024-02-06,NA,NA,CNY
723.3117,744.3401,717.6979,743.4228,6166345.35,000688.SH,2024-02-07,NA,NA,CNY
749.639,767.8557,745.2397,751.5036,5549636.82,000688.SH,2024-02-08,NA,NA,CNY
762.6438,763.3583,748.287,763.3156,4928676.9,000688.SH,2024-02-19,NA,NA,CNY
756.0838,758.0583,748.6,754.7015,3342941.27,000688.SH,2024-02-20,NA,NA,CNY
747.2499,769.1493,744.264,755.1552,4045667.8,000688.SH,2024-02-21,NA,NA,CNY
757.2618,768.6579,755.9041,762.3821,3560743.32,000688.SH,2024-02-22,NA,NA,CNY
768.5093,769.8131,754.3471,764.4821,3702730.08,000688.SH,2024-02-23,NA,NA,CNY
764.0326,776.9841,761.2193,768.4884,4596373.45,000688.SH,2024-02-26,NA,NA,CNY
763.6649,797.149,761.264,796.9073,4806642.64,000688.SH,2024-02-27,NA,NA,CNY
797.8251,811.6468,771.5922,771.5922,6029716.87,000688.SH,2024-02-28,NA,NA,CNY
769.5571,807.707,769.5571,807.707,5927305.07,000688.SH,2024-02-29,NA,NA,CNY
809.4005,818.1107,803.525,815.4866,5254231.15,000688.SH,2024-03-01,NA,NA,CNY
819.9574,822.6528,807.3873,818.5129,4769154.23,000688.SH,2024-03-04,NA,NA,CNY
812.6212,824.1248,810.3196,817.7721,4716739.08,000688.SH,2024-03-05,NA,NA,CNY
816.1445,822.7868,803.9915,811.8984,4448131.63,000688.SH,2024-03-06,NA,NA,CNY
814.1679,817.7769,793.5926,794.2384,5009575.04,000688.SH,2024-03-07,NA,NA,CNY
795.3215,805.5717,791.7342,803.2,4813705.02,000688.SH,2024-03-08,NA,NA,CNY
800.8992,818.7067,797.2616,818.4386,5073975.88,000688.SH,2024-03-11,NA,NA,CNY
818.5162,827.628,813.0451,817.7503,4780205.5,000688.SH,2024-03-12,NA,NA,CNY
821.3228,824.8148,813.0911,814.9319,4049839.11,000688.SH,2024-03-13,NA,NA,CNY
811.5135,815.547,797.7755,804.8554,3739209.1,000688.SH,2024-03-14,NA,NA,CNY
802.9111,809.3953,794.7507,808.6736,3672167.74,000688.SH,2024-03-15,NA,NA,CNY
810.3869,825.8985,809.8341,825.3998,4277648.69,000688.SH,2024-03-18,NA,NA,CNY
822.1818,823.9016,811.7743,811.7743,3730216.11,000688.SH,2024-03-19,NA,NA,CNY
810.6893,815.7337,806.5752,814.027,3178285.99,000688.SH,2024-03-20,NA,NA,CNY
820.1431,824.1756,805.5456,806.1376,3782515.87,000688.SH,2024-03-21,NA,NA,CNY
804.0229,808.7094,793.1039,794.2011,3938780.64,000688.SH,2024-03-22,NA,NA,CNY
792.8457,797.6576,781.6239,781.6464,3507847.1,000688.SH,2024-03-25,NA,NA,CNY
781.7265,787.6022,768.6785,772.0888,3320159.81,000688.SH,2024-03-26,NA,NA,CNY
771.5448,772.471,752.723,752.8206,3385648.39,000688.SH,2024-03-27,NA,NA,CNY
753.8954,771.4793,753.2329,763.2749,3349295.22,000688.SH,2024-03-28,NA,NA,CNY
761.6508,763.5643,751.244,762.7416,2773787.01,000688.SH,2024-03-29,NA,NA,CNY
765.6326,776.7436,765.6326,775.5259,3360251.8,000688.SH,2024-04-01,NA,NA,CNY
774.7265,774.7265,764.3214,768.7872,2941043.33,000688.SH,2024-04-02,NA,NA,CNY
768.2135,769.2297,755.2103,756.7635,3259924.67,000688.SH,2024-04-03,NA,NA,CNY
753.8344,757.1336,740.6653,740.6653,3384411.8,000688.SH,2024-04-08,NA,NA,CNY
739.3922,749.86,736.8878,749.626,2849718.86,000688.SH,2024-04-09,NA,NA,CNY
749.2249,749.5817,732.466,735.7336,2716848.42,000688.SH,2024-04-10,NA,NA,CNY
735.6701,746.9106,735.6701,738.6744,3488041.18,000688.SH,2024-04-11,NA,NA,CNY
742.9291,747.4962,738.3272,738.4294,3771824.35,000688.SH,2024-04-12,NA,NA,CNY
739.1981,755.1814,738.5364,750.8984,4124980.49,000688.SH,2024-04-15,NA,NA,CNY
746.8812,749.1177,732.8905,733.1469,3434063.35,000688.SH,2024-04-16,NA,NA,CNY
737.6574,751.1987,735.2116,750.8884,3633331.17,000688.SH,2024-04-17,NA,NA,CNY
747.132,757.7477,741.1968,745.6945,3382155.19,000688.SH,2024-04-18,NA,NA,CNY
741.2853,741.9228,729.5666,730.5623,3383407.11,000688.SH,2024-04-19,NA,NA,CNY
723.4082,735.9679,719.122,731.811,3165778.82,000688.SH,2024-04-22,NA,NA,CNY
732.8677,736.3613,724.9005,727.8533,2812687.45,000688.SH,2024-04-23,NA,NA,CNY
731.7109,739.0126,728.3789,738.6349,3059971.94,000688.SH,2024-04-24,NA,NA,CNY
735.5631,740.4731,730.6082,733.344,2931310.54,000688.SH,2024-04-25,NA,NA,CNY
733.0156,753.1478,733.0156,752.2497,4731268.01,000688.SH,2024-04-26,NA,NA,CNY
752.9244,780.1969,752.6192,776.1538,6150289.95,000688.SH,2024-04-29,NA,NA,CNY
773.8434,775.9247,765.5962,767.4642,4396129.11,000688.SH,2024-04-30,NA,NA,CNY
778.9884,785.0726,774.0378,777.6628,4485596.84,000688.SH,2024-05-06,NA,NA,CNY
776.8241,779.5932,768.3999,769.7918,3567658.8,000688.SH,2024-05-07,NA,NA,CNY
769.6877,769.696,760.5681,761.6581,3107833.41,000688.SH,2024-05-08,NA,NA,CNY
762.4007,779.4813,762.4007,778.8728,4734200.0,000688.SH,2024-05-09,NA,NA,CNY
778.1523,778.5605,764.439,767.1724,3634849.71,000688.SH,2024-05-10,NA,NA,CNY
760.0977,769.2053,757.9635,763.6902,3503130.05,000688.SH,2024-05-13,NA,NA,CNY
766.6452,769.4159,759.4327,760.3046,2655766.51,000688.SH,2024-05-14,NA,NA,CNY
758.7998,760.0837,749.2219,749.4741,2634280.38,000688.SH,2024-05-15,NA,NA,CNY
753.4523,755.1738,745.0172,746.4714,2885701.33,000688.SH,2024-05-16,NA,NA,CNY
743.7945,754.5608,741.8559,754.4177,3681129.76,000688.SH,2024-05-17,NA,NA,CNY
752.2018,761.1733,749.807,753.5417,3995797.88,000688.SH,2024-05-20,NA,NA,CNY
752.2879,755.4613,747.3057,748.2354,2666328.43,000688.SH,2024-05-21,NA,NA,CNY
749.9091,756.6957,743.6822,754.9728,5290420.26,000688.SH,2024-05-22,NA,NA,CNY
754.4028,755.4,741.4118,742.3956,3850866.87,000688.SH,2024-05-23,NA,NA,CNY
741.6769,746.3954,726.8663,727.2069,3825927.64,000688.SH,2024-05-24,NA,NA,CNY
726.3661,739.4492,719.5413,738.6533,4062382.73,000688.SH,2024-05-27,NA,NA,CNY
736.6999,746.295,734.5837,734.8485,3601483.14,000688.SH,2024-05-28,NA,NA,CNY
734.2882,741.337,731.5313,734.3334,4155514.55,000688.SH,2024-05-29,NA,NA,CNY
733.5473,746.2628,730.3387,742.7038,4103311.89,000688.SH,2024-05-30,NA,NA,CNY
743.1773,751.3954,741.3514,743.2275,3973938.72,000688.SH,2024-05-31,NA,NA,CNY
743.6078,754.6477,742.2046,750.427,6255872.97,000688.SH,2024-06-03,NA,NA,CNY
748.3021,755.2522,746.5304,753.6377,4153150.93,000688.SH,2024-06-04,NA,NA,CNY
752.0488,762.2622,751.3513,752.0444,4006234.51,000688.SH,2024-06-05,NA,NA,CNY
756.7882,759.2429,741.6784,743.229,4769920.33,000688.SH,2024-06-06,NA,NA,CNY
744.3852,749.4184,731.5192,737.926,3893142.42,000688.SH,2024-06-07,NA,NA,CNY
735.8374,756.5254,734.7608,755.8345,5128074.89,000688.SH,2024-06-11,NA,NA,CNY
758.3821,761.5984,753.6073,754.9332,4829195.39,000688.SH,2024-06-12,NA,NA,CNY
758.6061,765.9496,755.6062,758.9816,5719283.62,000688.SH,2024-06-13,NA,NA,CNY
756.4109,756.5347,750.4948,754.2607,9174225.37,000688.SH,2024-06-14,NA,NA,CNY
749.9432,759.9313,748.6959,757.106,6431348.46,000688.SH,2024-06-17,NA,NA,CNY
757.8521,763.8241,753.5545,756.9042,4995782.85,000688.SH,2024-06-18,NA,NA,CNY
758.4099,759.1351,747.7447,751.6883,4887360.63,000688.SH,2024-06-19,NA,NA,CNY
752.1524,766.1242,749.816,755.151,6131198.84,000688.SH,2024-06-20,NA,NA,CNY
749.7329,758.6693,744.5016,758.3741,4484967.4,000688.SH,2024-06-21,NA,NA,CNY
754.4125,762.1453,738.2127,739.142,6032543.44,000688.SH,2024-06-24,NA,NA,CNY
738.3239,738.7959,713.4223,717.7493,5391761.36,000688.SH,2024-06-25,NA,NA,CNY
719.8394,732.1267,713.0044,729.6441,4749645.59,000688.SH,2024-06-26,NA,NA,CNY
725.5201,727.389,715.1699,715.3568,3609830.11,000688.SH,2024-06-27,NA,NA,CNY
713.3629,724.8969,710.5383,712.0772,4363865.7,000688.SH,2024-06-28,NA,NA,CNY
711.6547,714.1296,699.4157,709.6032,3616060.95,000688.SH,2024-07-01,NA,NA,CNY
709.1549,709.1718,697.5436,699.123,3337305.08,000688.SH,2024-07-02,NA,NA,CNY
698.958,707.3553,692.8089,701.7847,3651574.94,000688.SH,2024-07-03,NA,NA,CNY
702.0886,704.7821,689.9207,690.3758,3214600.85,000688.SH,2024-07-04,NA,NA,CNY
688.5292,699.9743,683.3956,698.8491,3309481.43,000688.SH,2024-07-05,NA,NA,CNY
700.0243,703.6287,689.8534,692.488,4069669.69,000688.SH,2024-07-08,NA,NA,CNY
689.7864,712.1906,689.4211,709.8883,5162517.3,000688.SH,2024-07-09,NA,NA,CNY
707.1942,715.7116,706.793,710.3693,3819612.72,000688.SH,2024-07-10,NA,NA,CNY
722.0426,725.0175,712.0028,718.04,4629140.72,000688.SH,2024-07-11,NA,NA,CNY
713.3117,721.4609,711.1612,718.3699,3760649.41,000688.SH,2024-07-12,NA,NA,CNY
716.475,720.423,712.7898,715.8636,3558115.73,000688.SH,2024-07-15,NA,NA,CNY
712.7582,732.6853,711.7131,732.0638,4501738.2,000688.SH,2024-07-16,NA,NA,CNY
733.0729,735.7127,729.0022,729.0022,4486988.56,000688.SH,2024-07-17,NA,NA,CNY
721.7649,738.7302,718.5237,735.4102,5243330.46,000688.SH,2024-07-18,NA,NA,CNY
731.4085,751.2023,731.3997,749.4705,5798443.64,000688.SH,2024-07-19,NA,NA,CNY
749.3161,756.6829,747.3824,752.0006,4805975.61,000688.SH,2024-07-22,NA,NA,CNY
750.1285,750.1285,720.8808,721.1077,4280816.33,000688.SH,2024-07-23,NA,NA,CNY
720.4696,726.3121,712.3293,713.3213,3735102.87,000688.SH,2024-07-24,NA,NA,CNY
708.9356,722.6017,708.9355,713.8828,3822185.73,000688.SH,2024-07-25,NA,NA,CNY
713.8931,723.4891,710.3301,719.8702,3235309.0,000688.SH,2024-07-26,NA,NA,CNY
719.5542,721.2212,707.5969,707.5969,3422028.55,000688.SH,2024-07-29,NA,NA,CNY
706.8565,712.1548,699.9039,710.0148,3247732.41,000688.SH,2024-07-30,NA,NA,CNY
707.6596,744.0048,707.2044,743.3737,4984922.35,000688.SH,2024-07-31,NA,NA,CNY
745.9636,748.7677,735.5762,738.8706,4276191.29,000688.SH,2024-08-01,NA,NA,CNY
730.6522,742.2321,723.5557,725.6603,3681618.76,000688.SH,2024-08-02,NA,NA,CNY
719.1563,730.2852,704.2633,704.2959,4559448.96,000688.SH,2024-08-05,NA,NA,CNY
714.4886,717.189,705.0205,713.8638,3806705.97,000688.SH,2024-08-06,NA,NA,CNY
712.7362,716.2555,706.8294,707.5875,2723499.75,000688.SH,2024-08-07,NA,NA,CNY
703.055,716.6017,699.7005,708.9226,3154692.87,000688.SH,2024-08-08,NA,NA,CNY
717.138,719.4299,705.5456,705.5456,2925715.29,000688.SH,2024-08-09,NA,NA,CNY
704.3744,709.2074,702.9488,707.3312,2686666.17,000688.SH,2024-08-12,NA,NA,CNY
707.6951,710.8868,702.9133,710.7468,2627610.72,000688.SH,2024-08-13,NA,NA,CNY
711.6634,711.9424,700.8495,700.9303,2440185.95,000688.SH,2024-08-14,NA,NA,CNY
699.0944,714.4645,697.8577,707.5508,3436488.4,000688.SH,2024-08-15,NA,NA,CNY
707.3868,710.992,703.5797,705.2244,2701078.0,000688.SH,2024-08-16,NA,NA,CNY
705.0385,712.0097,702.9978,703.3217,2732887.47,000688.SH,2024-08-19,NA,NA,CNY
704.1157,705.0079,691.6494,693.5231,2517646.3,000688.SH,2024-08-20,NA,NA,CNY
691.1343,698.5201,689.3758,691.6357,2279157.81,000688.SH,2024-08-21,NA,NA,CNY
692.1893,695.4842,683.8756,685.5307,2814610.16,000688.SH,2024-08-22,NA,NA,CNY
683.5869,688.3349,676.2346,685.7587,2502243.73,000688.SH,2024-08-23,NA,NA,CNY
684.7724,688.9155,679.6144,682.4987,2649569.7,000688.SH,2024-08-26,NA,NA,CNY
679.7532,679.7532,672.4572,674.3472,2741121.98,000688.SH,2024-08-27,NA,NA,CNY
672.9666,675.1094,669.1309,671.2199,2429832.03,000688.SH,2024-08-28,NA,NA,CNY
667.8818,683.3255,666.4097,679.5949,2962574.23,000688.SH,2024-08-29,NA,NA,CNY
678.6132,700.0265,677.5431,694.1638,4662045.47,000688.SH,2024-08-30,NA,NA,CNY
693.6747,694.4229,670.0108,670.0108,4081798.47,000688.SH,2024-09-02,NA,NA,CNY
670.0647,681.4786,670.0647,674.9553,3065558.68,000688.SH,2024-09-03,NA,NA,CNY
668.9308,679.1725,666.8985,672.2839,2410357.93,000688.SH,2024-09-04,NA,NA,CNY
672.9951,680.7917,668.4641,671.2645,2428292.93,000688.SH,2024-09-05,NA,NA,CNY
672.6207,673.9703,662.3369,662.3369,2469389.06,000688.SH,2024-09-06,NA,NA,CNY
659.5018,665.6652,652.9339,654.9387,2497327.04,000688.SH,2024-09-09,NA,NA,CNY
656.0364,663.8265,648.6222,660.0144,2494265.07,000688.SH,2024-09-10,NA,NA,CNY
657.3864,665.7696,656.819,664.332,2923350.92,000688.SH,2024-09-11,NA,NA,CNY
666.2176,671.8655,658.6734,658.8536,3008276.53,000688.SH,2024-09-12,NA,NA,CNY
658.9832,662.8871,650.6977,655.0456,3463604.91,000688.SH,2024-09-13,NA,NA,CNY
654.5113,654.5113,641.9074,647.4088,2991564.33,000688.SH,2024-09-18,NA,NA,CNY
649.7257,658.362,642.7948,651.466,3470595.92,000688.SH,2024-09-19,NA,NA,CNY
651.8206,654.1591,642.5978,648.3597,2868887.78,000688.SH,2024-09-20,NA,NA,CNY
649.0028,654.2437,643.042,643.042,2757706.2,000688.SH,2024-09-23,NA,NA,CNY
648.1299,667.2694,640.3519,667.0485,5112010.2,000688.SH,2024-09-24,NA,NA,CNY
673.1807,684.432,667.0743,667.3379,5226222.88,000688.SH,2024-09-25,NA,NA,CNY
667.5479,693.4644,663.1647,693.1492,5363971.29,000688.SH,2024-09-26,NA,NA,CNY
704.5219,742.9569,704.2871,740.0157,5008501.83,000688.SH,2024-09-27,NA,NA,CNY
782.3068,872.3652,776.4476,872.3652,16375278.56,000688.SH,2024-09-30,NA,NA,CNY
1045.0471,1045.0471,972.3417,1023.9671,22913905.63,000688.SH,2024-10-08,NA,NA,CNY
993.7812,1084.6821,958.4622,997.8521,23675125.12,000688.SH,2024-10-09,NA,NA,CNY
1014.3568,1016.5726,940.0934,954.1719,15416339.47,000688.SH,2024-10-10,NA,NA,CNY
939.5709,946.5228,889.1119,898.8987,10576824.33,000688.SH,2024-10-11,NA,NA,CNY
904.1439,931.8146,873.5175,925.9552,10766266.78,000688.SH,2024-10-14,NA,NA,CNY
920.9864,942.2544,898.8269,898.8269,9319970.92,000688.SH,2024-10-15,NA,NA,CNY
874.2746,896.3101,872.1602,875.689,7331046.96,000688.SH,2024-10-16,NA,NA,CNY
897.1997,901.1216,878.7444,879.0962,7469985.68,000688.SH,2024-10-17,NA,NA,CNY
879.9517,1008.0669,876.6834,978.661,15263470.34,000688.SH,2024-10-18,NA,NA,CNY
999.5352,1063.8488,977.8752,1000.3748,18482344.44,000688.SH,2024-10-21,NA,NA,CNY
988.7013,1002.9578,969.8551,985.8337,12992852.99,000688.SH,2024-10-22,NA,NA,CNY
976.2489,1003.9576,971.6948,979.1514,12618162.18,000688.SH,2024-10-23,NA,NA,CNY
968.9927,988.0396,968.4885,977.6005,8686647.19,000688.SH,2024-10-24,NA,NA,CNY
981.4055,1016.0814,974.4841,991.2156,11573895.43,000688.SH,2024-10-25,NA,NA,CNY
988.4337,991.1273,976.5153,986.5596,9078481.56,000688.SH,2024-10-28,NA,NA,CNY
988.4994,1006.8575,975.0276,975.3716,10392134.35,000688.SH,2024-10-29,NA,NA,CNY
967.8407,976.4016,949.3326,958.8217,9628935.41,000688.SH,2024-10-30,NA,NA,CNY
960.6823,978.1775,947.5833,969.4476,10800360.35,000688.SH,2024-10-31,NA,NA,CNY
960.2104,967.8377,939.7644,939.7644,8677599.33,000688.SH,2024-11-01,NA,NA,CNY
938.1907,955.9005,937.9693,954.6673,6225984.93,000688.SH,2024-11-04,NA,NA,CNY
954.1406,997.8942,950.3924,996.1688,11675702.1,000688.SH,2024-11-05,NA,NA,CNY
1002.0629,1017.1237,986.4328,998.0947,12651364.78,000688.SH,2024-11-06,NA,NA,CNY
986.5019,1038.0266,984.5579,1028.4392,12841138.36,000688.SH,2024-11-07,NA,NA,CNY
1053.4518,1070.9527,1025.4264,1025.6365,16971439.8,000688.SH,2024-11-08,NA,NA,CNY
1033.547,1074.5151,1028.0986,1073.8353,18141670.34,000688.SH,2024-11-11,NA,NA,CNY
