open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
1424.7587,1447.1857,1424.7587,1444.7839,1940821.86,000688.SH,2021-11-19,NA,NA,CNY
1449.4523,1483.4845,1449.3754,1479.9874,2722068.12,000688.SH,2021-11-22,NA,NA,CNY
1477.6681,1485.7988,1473.5517,1476.2528,2420503.34,000688.SH,2021-11-23,NA,NA,CNY
1477.9611,1489.7134,1471.6161,1472.2247,2274515.37,000688.SH,2021-11-24,NA,NA,CNY
1472.6356,1477.7368,1465.6396,1468.072,2073798.13,000688.SH,2021-11-25,NA,NA,CNY
1466.3632,1470.5331,1450.9315,1459.9317,2002441.94,000688.SH,2021-11-26,NA,NA,CNY
1448.4979,1474.4443,1444.3016,1471.2291,2416956.64,000688.SH,2021-11-29,NA,NA,CNY
1477.8041,1479.926,1463.1472,1475.7129,2150293.88,000688.SH,2021-11-30,NA,NA,CNY
1473.5206,1479.0866,1452.7528,1456.4829,1915389.59,000688.SH,2021-12-01,NA,NA,CNY
1454.7395,1458.0848,1427.9764,1429.5001,1882169.45,000688.SH,2021-12-02,NA,NA,CNY
1432.2287,1444.9906,1431.5923,1444.8339,2070180.94,000688.SH,2021-12-03,NA,NA,CNY
1444.9333,1445.1648,1405.5084,1405.7709,2143150.65,000688.SH,2021-12-06,NA,NA,CNY
1412.997,1415.0539,1380.5106,1389.437,1931767.91,000688.SH,2021-12-07,NA,NA,CNY
1394.9886,1416.6852,1394.9886,1415.3738,1900681.27,000688.SH,2021-12-08,NA,NA,CNY
1417.3439,1438.4892,1410.1452,1434.5223,2592607.43,000688.SH,2021-12-09,NA,NA,CNY
1431.848,1442.6215,1424.9966,1435.7028,3874003.12,000688.SH,2021-12-10,NA,NA,CNY
1439.1869,1450.8272,1434.1481,1445.7068,2561892.86,000688.SH,2021-12-13,NA,NA,CNY
1445.0515,1451.6787,1435.8854,1439.4694,1926378.74,000688.SH,2021-12-14,NA,NA,CNY
1439.116,1443.5514,1424.769,1424.8995,1926027.85,000688.SH,2021-12-15,NA,NA,CNY
1425.5285,1436.0615,1419.7022,1425.9289,1775541.1,000688.SH,2021-12-16,NA,NA,CNY
1426.7922,1430.3917,1395.6431,1399.0594,1942680.68,000688.SH,2021-12-17,NA,NA,CNY
1389.1787,1401.3367,1363.1149,1363.9562,2052235.51,000688.SH,2021-12-20,NA,NA,CNY
1366.2729,1378.4886,1363.9685,1374.6495,1661277.65,000688.SH,2021-12-21,NA,NA,CNY
1378.3107,1386.2428,1373.5253,1375.0299,1515653.88,000688.SH,2021-12-22,NA,NA,CNY
1375.8297,1380.147,1366.9899,1375.9682,1451665.16,000688.SH,2021-12-23,NA,NA,CNY
